layerSize,device,timestamp,value
64,1,6855.6,4318.2373046875
64,1,6860.8,3936.767578125
64,1,6913.4,4302.978515625
64,1,6937.3,3921.5087890625
64,1,6943.3,4318.2373046875
64,1,6972.1,3921.5087890625
64,1,7010.0,4364.013671875
64,1,7011.1,3936.767578125
64,1,7031.8,4318.2373046875
64,1,7033.9,3936.767578125
64,1,7056.5,4302.978515625
64,1,7091.9,3921.5087890625
64,1,7093.3,4272.4609375
64,1,7123.2,3936.767578125
64,1,7155.9,4287.7197265625
64,1,7157.0,3936.767578125
64,1,7194.2,4302.978515625
64,1,7194.3,3936.767578125
64,1,7196.2,4333.49609375
64,1,7209.5,3952.0263671875
64,1,7268.0,4302.978515625
64,1,7305.4,3936.767578125
64,1,7350.7,4348.7548828125
64,1,7404.4,548.3627319335938
64,1,7443.8,790.5960083007812
64,1,7449.9,546.4553833007812
64,1,7450.8,762.939453125
64,1,7450.9,544.5480346679688
64,1,7451.3,747.6806640625
64,1,7483.8,554.0847778320312
64,1,7511.0,764.8468017578125
64,1,7511.1,535.9649658203125
64,1,7519.0,794.4107055664062
64,1,7562.6,521.6598510742188
64,1,7573.6,7736.2060546875
64,1,7578.3,6408.69140625
64,1,7622.3,7568.359375
64,1,7639.6,6393.4326171875
64,1,7645.6,7919.3115234375
64,1,7661.8,6408.69140625
64,1,7689.4,7705.6884765625
64,1,7691.6,6393.4326171875
64,1,7735.0,7690.4296875
64,1,7737.0,6469.7265625
64,1,7778.2,7705.6884765625
64,1,7821.9,6454.4677734375
64,1,7822.7,7827.7587890625
64,1,7884.0,6454.4677734375
64,1,7891.7,7843.017578125
64,1,7930.6,6423.9501953125
64,1,7936.3,7873.53515625
64,1,7958.8,6378.173828125
64,1,7978.6,7659.912109375
64,1,7980.0,6484.9853515625
64,1,8022.4,7614.1357421875
64,1,8044.7,6469.7265625
64,1,8045.3,7690.4296875
64,1,8107.4,6362.9150390625
64,1,8114.4,7751.46484375
64,1,8135.1,6469.7265625
64,1,8135.7,7812.5
64,1,8143.2,6408.69140625
64,1,8204.2,7675.1708984375
64,1,8206.3,6484.9853515625
64,1,8226.9,7629.39453125
64,1,8229.0,6454.4677734375
64,1,8273.2,7598.876953125
64,1,8327.9,6423.9501953125
64,1,8339.0,7644.6533203125
64,1,8341.6,6469.7265625
64,1,8383.5,7598.876953125
64,1,8399.2,6469.7265625
64,1,8405.7,7629.39453125
64,1,8426.1,6423.9501953125
64,1,8428.6,7644.6533203125
64,1,8463.0,6500.244140625
64,1,8471.6,7644.6533203125
64,1,8491.4,6439.208984375
64,1,8493.3,7675.1708984375
64,1,8507.5,6393.4326171875
64,1,8537.8,7843.017578125
64,1,8540.4,6469.7265625
64,1,8603.3,7598.876953125
64,1,8621.6,6454.4677734375
64,1,8626.5,7751.46484375
64,1,8639.3,6423.9501953125
64,1,8650.5,7827.7587890625
64,1,8701.8,6484.9853515625
64,1,8716.2,7827.7587890625
64,1,8717.0,6454.4677734375
64,1,8761.7,7751.46484375
64,1,8769.0,6362.9150390625
64,1,8783.1,7720.947265625
64,1,8792.2,6393.4326171875
64,1,8825.8,7675.1708984375
64,1,8828.1,6515.5029296875
64,1,8871.3,7659.912109375
64,1,8908.8,6454.4677734375
64,1,8916.5,7675.1708984375
64,1,8960.9,6454.4677734375
64,1,8961.3,7675.1708984375
64,1,8966.4,6362.9150390625
64,1,9007.4,7797.2412109375
64,1,9014.9,6408.69140625
64,1,9053.6,7827.7587890625
64,1,9068.4,6515.5029296875
64,1,9069.1,7965.087890625
64,1,9078.0,6454.4677734375
64,1,9090.5,7949.8291015625
64,1,9091.2,6484.9853515625
64,1,9098.4,7949.8291015625
64,1,9168.0,6408.69140625
64,1,9183.0,7858.2763671875
64,1,9183.7,6484.9853515625
64,1,9209.4,7827.7587890625
64,1,9210.9,6469.7265625
64,1,9262.5,7812.5
64,1,9283.0,6530.76171875
64,1,9289.2,7980.3466796875
64,1,9307.3,6500.244140625
64,1,9324.4,8087.158203125
64,1,9333.5,6484.9853515625
64,1,9342.2,7888.7939453125
64,1,9344.1,6515.5029296875
64,1,9351.1,7827.7587890625
64,1,9351.7,6484.9853515625
64,1,9360.0,7812.5
64,1,9396.1,6484.9853515625
64,1,9422.6,7797.2412109375
64,1,9433.5,6454.4677734375
64,1,9440.0,7858.2763671875
64,1,9478.4,6423.9501953125
64,1,9484.4,8041.3818359375
64,1,9494.6,6454.4677734375
64,1,9502.2,8117.67578125
64,1,9504.7,6546.0205078125
64,1,9511.1,7858.2763671875
64,1,9574.6,6439.208984375
64,1,9582.3,7781.982421875
64,1,9583.1,6591.796875
64,1,9644.0,7827.7587890625
64,1,9688.6,6546.0205078125
64,1,9688.9,7843.017578125
64,1,9752.8,6378.173828125
64,1,9777.3,7919.3115234375
64,1,9788.1,6423.9501953125
64,1,9839.5,7904.052734375
64,1,9840.1,6439.208984375
64,1,9848.4,7827.7587890625
64,1,9850.2,6439.208984375
64,1,9892.8,7781.982421875
64,1,9921.3,6530.76171875
64,1,9928.2,7995.60546875
64,1,9938.0,6454.4677734375
64,1,9946.0,7934.5703125
64,1,9947.6,6484.9853515625
64,1,9963.8,7797.2412109375
64,1,9964.7,6515.5029296875
64,1,10017.2,7736.2060546875
64,1,10019.7,6484.9853515625
64,1,10026.2,7995.60546875
64,1,10026.8,6484.9853515625
64,1,10044.4,7904.052734375
64,1,10044.5,6591.796875
64,1,10106.9,7568.359375
64,1,10118.2,6530.76171875
64,1,10124.3,7644.6533203125
64,1,10126.3,6546.0205078125
64,1,10133.3,7659.912109375
64,1,10134.9,6423.9501953125
64,1,10142.6,7781.982421875
64,1,10145.0,6515.5029296875
64,1,10172.0,7659.912109375
64,1,10216.6,6530.76171875
64,1,10222.8,7965.087890625
64,1,10225.7,6454.4677734375
64,1,10240.8,8026.123046875
64,1,10241.4,6484.9853515625
64,1,10250.2,7751.46484375
64,1,10251.9,6500.244140625
64,1,10268.2,7675.1708984375
64,1,10323.1,6530.76171875
64,1,10330.5,7934.5703125
64,1,10331.7,6530.76171875
64,1,10339.5,8010.8642578125
64,1,10340.8,6454.4677734375
64,1,10384.3,7980.3466796875
64,1,10394.2,6515.5029296875
64,1,10438.4,7705.6884765625
64,1,10439.2,6423.9501953125
64,1,10441.3,7476.806640625
64,1,10448.8,6439.208984375
64,1,10480.6,7446.2890625
64,1,10509.9,6500.244140625
64,1,10510.0,7644.6533203125
64,1,10519.5,6469.7265625
64,1,10527.5,7659.912109375
64,1,10538.6,6454.4677734375
64,1,10554.1,7827.7587890625
64,1,10574.5,6500.244140625
64,1,10580.9,7843.017578125
64,1,10581.5,6484.9853515625
64,1,10589.9,7843.017578125
64,1,10617.4,6454.4677734375
64,1,10625.9,7843.017578125
64,1,10627.9,6591.796875
64,1,10691.8,7690.4296875
64,1,10717.9,6484.9853515625
64,1,10733.5,8041.3818359375
64,1,10735.5,6423.9501953125
64,1,10787.4,8102.4169921875
64,1,10798.6,6423.9501953125
64,1,10841.2,7934.5703125
64,1,10844.0,6469.7265625
64,1,10850.2,7797.2412109375
64,1,10887.4,6439.208984375
64,1,10912.9,7888.7939453125
64,1,10915.7,6423.9501953125
64,1,10921.9,7858.2763671875
64,1,10995.5,6408.69140625
64,1,11020.8,7781.982421875
64,1,11048.5,6469.7265625
64,1,11056.3,7781.982421875
64,1,11066.1,6408.69140625
64,1,11092.1,7995.60546875
64,1,11156.9,6423.9501953125
64,1,11212.4,7461.5478515625
64,1,11228.1,6484.9853515625
64,1,11236.1,7675.1708984375
64,1,11245.8,6439.208984375
64,1,11253.6,7949.8291015625
64,1,11265.0,6408.69140625
64,1,11280.4,7995.60546875
64,1,11319.0,6469.7265625
64,1,11360.9,7919.3115234375
64,1,11363.9,6439.208984375
64,1,11369.9,8117.67578125
64,1,11415.9,6378.173828125
64,1,11450.5,7995.60546875
64,1,11451.7,6484.9853515625
64,1,11477.4,7598.876953125
64,1,11477.5,6546.0205078125
64,1,11495.4,7629.39453125
64,1,11523.9,6591.796875
64,1,11531.0,7995.60546875
64,1,11534.0,6484.9853515625
64,1,11576.2,7873.53515625
64,1,11576.9,6500.244140625
64,1,11621.2,7766.7236328125
64,1,11674.8,6515.5029296875
64,1,11675.0,7797.2412109375
64,1,11729.9,6546.0205078125
64,1,11737.3,7843.017578125
64,1,11765.3,6484.9853515625
64,1,11773.3,7873.53515625
64,1,11773.9,6530.76171875
64,1,11836.4,7720.947265625
64,1,11847.7,6515.5029296875
64,1,11853.9,7751.46484375
64,1,11854.8,6408.69140625
64,1,11863.2,7797.2412109375
64,1,11891.6,6393.4326171875
64,1,11899.0,7751.46484375
64,1,11909.8,6561.279296875
64,1,11961.7,7751.46484375
64,1,12007.0,6576.5380859375
64,1,12014.9,8041.3818359375
64,1,12016.1,6378.173828125
64,1,12059.9,8041.3818359375
64,1,12060.4,6607.0556640625
64,1,12095.9,7827.7587890625
64,1,12123.1,6607.0556640625
64,1,12123.2,7766.7236328125
64,1,12124.7,6378.173828125
64,1,12149.6,8041.3818359375
64,1,12152.0,6439.208984375
64,1,12158.5,7934.5703125
64,1,12167.6,6484.9853515625
64,1,12203.3,7980.3466796875
64,1,12206.1,6515.5029296875
64,1,12257.4,7888.7939453125
64,1,12275.3,6454.4677734375
64,1,12283.8,7965.087890625
64,1,12284.4,6454.4677734375
64,1,12328.6,7934.5703125
64,1,12346.9,6423.9501953125
64,1,12382.1,7965.087890625
64,1,12382.3,6515.5029296875
64,1,12408.9,7965.087890625
64,1,12410.5,6500.244140625
64,1,12417.9,7919.3115234375
64,1,12427.7,6439.208984375
64,1,12498.7,7858.2763671875
64,1,12528.1,6546.0205078125
64,1,12534.7,7873.53515625
64,1,12537.2,6500.244140625
64,1,12543.6,7995.60546875
64,1,12545.3,6408.69140625
64,1,12597.4,7995.60546875
64,1,12606.9,6454.4677734375
64,1,12615.4,7995.60546875
64,1,12642.7,6439.208984375
64,1,12696.1,7934.5703125
64,1,12716.4,6561.279296875
64,1,12723.1,7995.60546875
64,1,12725.9,6515.5029296875
64,1,12776.8,7904.052734375
64,1,12813.8,6469.7265625
64,1,12821.4,7919.3115234375
64,1,12822.9,6469.7265625
64,1,12830.4,7797.2412109375
64,1,12833.0,6454.4677734375
64,1,12860.7,7614.1357421875
64,1,12868.8,6469.7265625
64,1,12929.4,7583.6181640625
64,1,12929.9,6546.0205078125
64,1,12938.4,7751.46484375
64,1,12940.0,6500.244140625
64,1,12947.4,7751.46484375
64,1,12948.1,6546.0205078125
64,1,12992.4,7751.46484375
64,1,13047.0,6515.5029296875
64,1,13063.7,7904.052734375
64,1,13064.2,6607.0556640625
64,1,13090.6,7812.5
64,1,13136.4,6423.9501953125
64,1,13171.1,8056.640625
64,1,13172.7,6408.69140625
64,1,13216.4,7781.982421875
64,1,13244.9,6500.244140625
64,1,13251.7,7919.3115234375
64,1,13280.7,6576.5380859375
64,1,13287.4,7934.5703125
64,1,13288.2,6561.279296875
64,1,13323.0,7812.5
64,1,13387.7,6423.9501953125
64,1,13403.8,7888.7939453125
64,1,13433.2,6378.173828125
64,1,13439.8,7919.3115234375
64,1,13440.7,6454.4677734375
64,1,13502.6,7919.3115234375
64,1,13522.5,6439.208984375
64,1,13547.5,7919.3115234375
64,1,13547.7,6530.76171875
64,1,13583.8,7858.2763671875
64,1,13603.7,6546.0205078125
64,1,13610.2,7995.60546875
64,1,13610.8,6546.0205078125
64,1,13628.2,7781.982421875
64,1,13684.0,6500.244140625
64,1,13690.9,7995.60546875
64,1,13738.0,6423.9501953125
64,1,13744.5,8071.8994140625
64,1,13772.3,6423.9501953125
64,1,13780.5,7949.8291015625
64,1,13781.9,6530.76171875
64,1,13819.7,7568.359375
64,1,13852.6,6469.7265625
64,1,13897.5,7690.4296875
64,1,13900.1,6515.5029296875
64,1,13941.9,7614.1357421875
64,1,13987.9,6576.5380859375
64,1,13995.7,7995.60546875
64,1,13997.0,6500.244140625
64,1,14004.7,7980.3466796875
64,1,14007.2,6454.4677734375
64,1,14022.5,7980.3466796875
64,1,14023.8,6530.76171875
64,1,14040.5,7904.052734375
64,1,14042.0,6439.208984375
64,1,14103.0,7888.7939453125
64,1,14150.5,6515.5029296875
64,1,14156.8,7980.3466796875
64,1,14159.6,6408.69140625
64,1,14174.7,7949.8291015625
64,1,14202.5,6484.9853515625
64,1,14210.3,8010.8642578125
64,1,14221.7,6439.208984375
64,1,14228.1,8041.3818359375
64,1,14228.7,6484.9853515625
64,1,14246.1,7995.60546875
64,1,14246.9,6530.76171875
64,1,14255.1,7995.60546875
64,1,14257.0,6546.0205078125
64,1,14317.9,7797.2412109375
64,1,14329.7,6530.76171875
64,1,14335.9,7980.3466796875
64,1,14338.3,6439.208984375
64,1,14371.8,7980.3466796875
64,1,14382.7,6484.9853515625
64,1,14389.7,8102.4169921875
64,1,14390.3,6439.208984375
64,1,14416.7,7980.3466796875
64,1,14472.5,6454.4677734375
64,1,14479.5,8026.123046875
64,1,14489.2,6469.7265625
64,1,14533.3,7812.5
64,1,14534.6,6515.5029296875
64,1,14542.3,7736.2060546875
64,1,14543.2,6515.5029296875
64,1,14560.7,7736.2060546875
64,1,14562.3,6484.9853515625
64,1,14578.6,7720.947265625
64,1,14625.4,6546.0205078125
64,1,14631.8,7934.5703125
64,1,14633.0,6546.0205078125
64,1,14694.6,7934.5703125
64,1,14703.7,6500.244140625
64,1,14766.2,7904.052734375
64,1,14766.8,6423.9501953125
64,1,14820.2,7904.052734375
64,1,14867.8,6500.244140625
64,1,14883.1,7995.60546875
64,1,14884.4,6484.9853515625
64,1,14928.1,7537.841796875
64,1,14956.6,6484.9853515625
64,1,14963.5,8010.8642578125
64,1,15000.0,6439.208984375
64,1,15035.2,8071.8994140625
64,1,15035.8,6439.208984375
64,1,15088.9,7980.3466796875
64,1,15089.8,6530.76171875
64,1,15097.9,7812.5
64,1,15107.0,6500.244140625
64,1,15124.9,7812.5
64,1,15181.1,6607.0556640625
64,1,15187.3,7919.3115234375
64,1,15208.0,6546.0205078125
64,1,15214.2,7919.3115234375
64,1,15215.1,6561.279296875
64,1,15223.6,7797.2412109375
64,1,15288.9,6484.9853515625
64,1,15294.9,8117.67578125
64,1,15306.5,6500.244140625
64,1,15366.4,7492.0654296875
64,1,15376.7,6500.244140625
64,1,15384.7,7965.087890625
64,1,15386.3,6469.7265625
64,1,15402.6,7965.087890625
64,1,15467.5,6500.244140625
64,1,15474.4,7995.60546875
64,1,15502.3,6500.244140625
64,1,15510.3,8071.8994140625
64,1,15510.9,6439.208984375
64,1,15546.4,7766.7236328125
64,1,15608.9,6591.796875
64,1,15609.2,7919.3115234375
64,1,15609.4,6561.279296875
64,1,15617.7,7949.8291015625
64,1,15620.5,6515.5029296875
64,1,15626.7,7980.3466796875
64,1,15628.6,6561.279296875
64,1,15671.8,7766.7236328125
64,1,15719.1,6530.76171875
64,1,15725.3,7904.052734375
64,1,15764.1,6484.9853515625
64,1,15779.2,7949.8291015625
64,1,15781.7,6546.0205078125
64,1,15788.2,7965.087890625
64,1,15788.8,6546.0205078125
64,1,15850.8,7888.7939453125
64,1,15861.0,6378.173828125
64,1,15877.6,7781.982421875
64,1,15924.6,6439.208984375
64,1,15931.3,7858.2763671875
64,1,15978.1,6393.4326171875
64,1,15985.1,8102.4169921875
64,1,15985.7,6530.76171875
64,1,16020.9,8010.8642578125
64,1,16032.1,6439.208984375
64,1,16038.6,7873.53515625
64,1,16058.4,6408.69140625
64,1,16119.3,7980.3466796875
64,1,16120.5,6423.9501953125
64,1,16128.3,7980.3466796875
64,1,16129.6,6484.9853515625
64,1,16137.3,7873.53515625
64,1,16139.2,6546.0205078125
64,1,16164.1,7781.982421875
64,1,16200.8,6515.5029296875
64,1,16209.0,7888.7939453125
64,1,16221.0,6515.5029296875
64,1,16226.9,7965.087890625
64,1,16228.1,6454.4677734375
64,1,16235.9,7965.087890625
64,1,16247.8,6378.173828125
64,1,16280.8,7537.841796875
64,1,16281.6,6439.208984375
64,1,16317.1,7522.5830078125
64,1,16343.7,6515.5029296875
64,1,16344.0,7629.39453125
64,1,16346.2,6454.4677734375
64,1,16352.4,7690.4296875
64,1,16353.2,6530.76171875
64,1,16361.4,7843.017578125
64,1,16362.3,6484.9853515625
64,1,16397.6,7675.1708984375
64,1,16453.1,6530.76171875
64,1,16459.8,7797.2412109375
64,1,16488.0,6484.9853515625
64,1,16504.8,7980.3466796875
64,1,16515.3,6454.4677734375
64,1,16576.3,7888.7939453125
64,1,16576.9,6408.69140625
64,1,16639.1,7843.017578125
64,1,16639.9,6515.5029296875
64,1,16657.1,7659.912109375
64,1,16658.6,6454.4677734375
64,1,16666.0,7614.1357421875
64,1,16667.7,6454.4677734375
64,1,16668.9,7492.0654296875
64,1,16674.8,6484.9853515625
64,1,16675.0,7476.806640625
64,1,16675.8,6530.76171875
64,1,16677.9,7431.0302734375
64,1,16684.3,6530.76171875
64,1,16713.5,7446.2890625
64,1,16731.2,6576.5380859375
64,1,16737.3,7675.1708984375
64,1,16746.9,6530.76171875
64,1,16755.1,7797.2412109375
64,1,16757.0,6530.76171875
64,1,16764.1,7736.2060546875
64,1,16820.6,6591.796875
64,1,16827.1,8117.67578125
64,1,16829.7,6439.208984375
64,1,16863.1,7980.3466796875
64,1,16864.6,6454.4677734375
64,1,16926.0,7690.4296875
64,1,16945.8,6439.208984375
64,1,16952.3,7812.5
64,1,16954.9,6500.244140625
64,1,16961.3,7904.052734375
64,1,16997.3,6454.4677734375
64,1,17006.0,7965.087890625
64,1,17052.3,6530.76171875
64,1,17059.5,7995.60546875
64,1,17071.4,6469.7265625
64,1,17077.5,8148.193359375
64,1,17079.0,6561.279296875
64,1,17104.3,7919.3115234375
64,1,17104.8,6591.796875
64,1,17167.6,7766.7236328125
64,1,17168.4,6576.5380859375
64,1,17176.0,7843.017578125
64,1,17176.5,6546.0205078125
64,1,17185.0,7888.7939453125
64,1,17187.7,6439.208984375
64,1,17257.3,7736.2060546875
64,1,17276.2,6469.7265625
64,1,17283.8,7888.7939453125
64,1,17286.3,6423.9501953125
64,1,17292.8,8010.8642578125
64,1,17293.4,6576.5380859375
64,1,17346.5,7659.912109375
64,1,17391.8,6484.9853515625
64,1,17400.3,7949.8291015625
64,1,17437.2,6393.4326171875
64,1,17463.0,7980.3466796875
64,1,17465.4,6484.9853515625
64,1,17516.6,7843.017578125
64,1,17537.1,6561.279296875
64,1,17543.2,8163.4521484375
64,1,17571.0,6469.7265625
64,1,17632.6,7736.2060546875
64,1,17653.3,6546.0205078125
64,1,17659.3,7766.7236328125
64,1,17659.9,6469.7265625
64,1,17668.3,7812.5
64,1,17668.5,6561.279296875
64,1,17704.6,7720.947265625
64,1,17751.7,6561.279296875
64,1,17758.1,7690.4296875
64,1,17758.9,6439.208984375
64,1,17767.1,7812.5
64,1,17814.0,6378.173828125
64,1,17838.9,8010.8642578125
64,1,17840.2,6561.279296875
64,1,17883.6,7873.53515625
64,1,17884.2,6515.5029296875
64,1,17931.4,7629.39453125
64,1,17958.0,6546.0205078125
64,1,17964.0,7766.7236328125
64,1,17964.6,6408.69140625
64,1,18017.5,7980.3466796875
64,1,18037.9,6408.69140625
64,1,18044.3,7827.7587890625
64,1,18074.7,3936.767578125
64,1,18085.8,4364.013671875
64,1,18089.9,3936.767578125
64,1,18119.6,4302.978515625
64,1,18126.2,3936.767578125
64,1,18150.4,4302.978515625
64,1,18159.5,3936.767578125
64,1,18159.9,4272.4609375
64,1,18187.8,3936.767578125
64,1,18211.4,4302.978515625
64,1,18220.6,3936.767578125
64,1,18232.7,4302.978515625
64,1,18239.3,3967.28515625
64,1,18271.0,4287.7197265625
64,1,18307.4,3936.767578125
64,1,18313.9,4287.7197265625
64,1,18316.0,3952.0263671875
64,1,18325.0,4287.7197265625
64,1,18335.2,3952.0263671875
64,1,18353.2,4302.978515625
64,1,18392.7,3952.0263671875
64,1,18404.7,4348.7548828125
64,1,18405.8,3936.767578125
64,1,18413.8,4318.2373046875
64,1,18485.1,3921.5087890625
64,1,18488.0,4272.4609375
64,1,18488.6,3936.767578125
64,1,18529.0,4287.7197265625
64,1,18562.3,3967.28515625
64,1,18568.3,4302.978515625
64,1,18569.4,3921.5087890625
64,1,18588.9,4302.978515625
64,1,18589.0,3952.0263671875
64,1,18590.9,4302.978515625
64,1,18602.7,3921.5087890625
64,1,18640.4,4302.978515625
64,1,18640.5,3936.767578125
64,1,18642.4,4302.978515625
64,1,18646.6,3967.28515625
64,1,18707.1,4302.978515625
64,1,18736.9,3952.0263671875
64,1,18745.4,4318.2373046875
64,1,18754.1,3906.25
64,1,18769.2,4302.978515625
64,1,18788.4,3921.5087890625
64,1,18800.0,4302.978515625
64,1,18820.2,3906.25
64,1,18899.9,4333.49609375
64,1,18944.9,3952.0263671875
64,1,18949.4,4364.013671875
64,1,18971.6,3921.5087890625
64,1,18981.1,4302.978515625
64,1,18984.8,3936.767578125
64,1,19018.5,4302.978515625
64,1,19019.1,3936.767578125
64,1,19045.3,4302.978515625
64,1,19046.9,3936.767578125
64,1,19086.1,4302.978515625
64,1,19131.7,3936.767578125
64,1,19135.6,4348.7548828125
64,1,19195.3,3921.5087890625
64,1,19256.4,4333.49609375
64,1,19269.6,3936.767578125
64,1,19312.5,4302.978515625
64,1,19314.1,3921.5087890625
64,1,19314.5,4318.2373046875
64,1,19314.6,3936.767578125
64,1,19316.5,4333.49609375
64,1,19317.6,3936.767578125
64,1,19356.0,4318.2373046875
64,1,19365.6,3936.767578125
64,1,19392.3,4318.2373046875
64,1,19456.4,3967.28515625
64,1,19462.4,4333.49609375
64,1,19463.0,3936.767578125
64,1,19477.1,4318.2373046875
64,1,19477.2,3952.0263671875
64,1,19480.1,4302.978515625
64,1,19506.9,3967.28515625
64,1,19513.9,4348.7548828125
64,1,19537.8,3921.5087890625
64,1,19587.2,4348.7548828125
64,1,19609.9,3921.5087890625
64,1,19621.0,4302.978515625
64,1,19627.1,3952.0263671875
64,1,19633.6,4287.7197265625
64,1,19643.2,3936.767578125
64,1,19689.1,4302.978515625
64,1,19710.9,3982.5439453125
64,1,19717.9,4333.49609375
64,1,19720.5,3936.767578125
64,1,19722.0,4287.7197265625
64,1,19759.5,3921.5087890625
64,1,19797.3,4302.978515625
64,1,19833.8,3936.767578125
64,1,19846.9,4302.978515625
64,1,19866.1,3936.767578125
64,1,19870.1,4318.2373046875
64,1,19876.2,3952.0263671875
64,1,19879.2,4302.978515625
64,1,19916.8,3921.5087890625
64,1,19917.2,4287.7197265625
64,1,19917.8,3936.767578125
64,1,19933.9,4302.978515625
64,1,19978.9,3936.767578125
64,1,19994.5,4302.978515625
64,1,20013.2,3936.767578125
64,1,20019.7,4318.2373046875
64,1,20021.8,3967.28515625
64,1,20070.2,4287.7197265625
64,1,20100.1,3921.5087890625
64,1,20100.6,4318.2373046875
64,1,20138.0,3936.767578125
64,1,20205.1,4287.7197265625
64,1,20214.8,3921.5087890625
64,1,20250.5,4287.7197265625
64,1,20251.6,3936.767578125
64,1,20255.1,4333.49609375
64,1,20266.8,3936.767578125
64,1,20276.2,4302.978515625
64,1,20285.9,3921.5087890625
64,1,20334.8,4287.7197265625
64,1,20335.4,3936.767578125
64,1,20343.9,4318.2373046875
64,1,20397.5,3936.767578125
64,1,20405.1,4348.7548828125
64,1,20410.7,3936.767578125
64,1,20415.7,4302.978515625
64,1,20455.1,3921.5087890625
64,1,20462.6,4287.7197265625
64,1,20468.8,3921.5087890625
64,1,20471.2,4257.2021484375
64,1,20497.6,3936.767578125
64,1,20522.2,4287.7197265625
64,1,20523.3,3936.767578125
64,1,20523.7,4272.4609375
64,1,20524.3,3936.767578125
64,1,20552.0,4287.7197265625
64,1,20558.1,3936.767578125
64,1,20581.3,4302.978515625
64,1,20585.4,3906.25
64,1,20614.8,4348.7548828125
64,1,20620.2,3921.5087890625
64,1,20638.8,4348.7548828125
64,1,20638.9,3952.0263671875
64,1,20665.6,4302.978515625
64,1,20670.7,3921.5087890625
64,1,20722.6,4287.7197265625
64,1,20765.6,3921.5087890625
64,1,20777.7,4287.7197265625
64,1,20803.9,3921.5087890625
64,1,20808.9,4302.978515625
64,1,20868.6,3921.5087890625
64,1,20883.6,4302.978515625
64,1,20917.5,3936.767578125
64,1,20928.0,4318.2373046875
64,1,20950.3,3936.767578125
64,1,20996.2,4302.978515625
64,1,21001.8,3906.25
64,1,21034.0,4302.978515625
64,1,21036.1,3936.767578125
64,1,21086.5,4302.978515625
64,1,21086.6,3952.0263671875
64,1,21146.6,4302.978515625
64,1,21147.7,3906.25
64,1,21165.7,4302.978515625
64,1,21183.5,3936.767578125
64,1,21189.0,4272.4609375
64,1,21220.3,3936.767578125
64,1,21230.9,4287.7197265625
64,1,21257.7,3952.0263671875
64,1,21270.7,4364.013671875
64,1,21295.1,3921.5087890625
64,1,21303.6,4287.7197265625
64,1,21332.4,3921.5087890625
64,1,21336.4,4272.4609375
64,1,21394.0,3952.0263671875
64,1,21416.1,4302.978515625
64,1,21417.2,3936.767578125
64,1,21449.9,4318.2373046875
64,1,21453.0,3921.5087890625
64,1,21456.9,4333.49609375
64,1,21478.3,3936.767578125
64,1,21490.9,4287.7197265625
64,1,21550.9,3952.0263671875
64,1,21559.9,4318.2373046875
64,1,21569.1,3921.5087890625
64,1,21611.4,4318.2373046875
64,1,21615.6,3967.28515625
64,1,21633.2,4302.978515625
64,1,21645.8,3936.767578125
64,1,21648.3,4287.7197265625
64,1,21663.0,3936.767578125
64,1,21669.0,4287.7197265625
64,1,21677.7,3936.767578125
64,1,21678.1,4287.7197265625
64,1,21678.2,3936.767578125
64,1,21681.1,4272.4609375
64,1,21706.9,3967.28515625
64,1,21714.4,4333.49609375
64,1,21715.5,3967.28515625
64,1,21763.9,4318.2373046875
64,1,21811.4,3936.767578125
64,1,21817.4,4348.7548828125
64,1,21843.2,3936.767578125
64,1,21849.1,4302.978515625
64,1,21854.3,3967.28515625
64,1,21911.3,4302.978515625
64,1,21924.4,3952.0263671875
64,1,21931.4,4302.978515625
64,1,21949.2,3952.0263671875
64,1,21950.1,4333.49609375
64,1,21950.2,3952.0263671875
64,1,21952.1,4318.2373046875
64,1,21958.3,3952.0263671875
64,1,21989.0,4287.7197265625
64,1,22014.8,3921.5087890625
64,1,22055.1,4302.978515625
64,1,22078.9,3906.25
64,1,22104.6,4333.49609375
64,1,22150.6,3982.5439453125
64,1,22158.1,4364.013671875
64,1,22164.2,3952.0263671875
64,1,22187.8,4302.978515625
64,1,22193.5,3936.767578125
64,1,22234.4,4302.978515625
64,1,22240.5,3952.0263671875
64,1,22261.2,4287.7197265625
64,1,22302.1,3936.767578125
64,1,22310.6,4302.978515625
64,1,22329.4,3952.0263671875
64,1,22347.5,4318.2373046875
64,1,22353.1,3921.5087890625
64,1,22362.1,4348.7548828125
64,1,22362.7,3952.0263671875
64,1,22368.7,4302.978515625
64,1,22385.9,3906.25
64,1,22426.8,4302.978515625
64,1,22447.0,3936.767578125
64,1,22465.1,4364.013671875
64,1,22465.7,3952.0263671875
64,1,22516.6,4333.49609375
64,1,22561.1,3921.5087890625
64,1,22566.1,4318.2373046875
64,1,22587.5,3898.62060546875
64,1,22587.9,4287.7197265625
64,1,22588.5,3906.25
64,1,22617.6,4318.2373046875
64,1,22687.4,3921.5087890625
64,1,22720.6,4348.7548828125
64,1,22754.0,3921.5087890625
64,1,22770.1,4364.013671875
64,1,22772.2,3967.28515625
64,1,22779.2,4287.7197265625
64,1,22782.3,3952.0263671875
64,1,22789.3,4287.7197265625
64,1,22827.2,3967.28515625
64,1,22831.2,4287.7197265625
64,1,22834.8,3936.767578125
64,1,22843.8,4287.7197265625
64,1,22849.4,3952.0263671875
64,1,22853.3,4287.7197265625
64,1,22854.4,3952.0263671875
64,1,22857.9,4287.7197265625
