addr,event,start,end,freq,size,DR,sample
00:80:E1:15:05:AB:CD:7C,TX,1733755465.517,1733755465.849,867500000,18,2,
00:80:E1:15:05:AB:CD:7C,TX,1733755525.523,1733755525.855,867500000,18,2,
00:80:E1:15:05:AB:CD:7C,TX,1733755585.529,1733755585.861,867100000,18,2,
00:80:E1:15:05:AB:CD:7C,TX,1733755645.535,1733755645.867,867100000,18,2,
00:80:E1:15:05:AB:CD:7C,TX,1733755705.541,1733755705.873,868100000,18,2,
00:80:E1:15:05:AB:CD:7C,TX,1733755765.547,1733755765.879,868500000,18,2,
00:80:E1:15:05:AB:CD:7C,TX,1733755825.553,1733755825.885,867700000,18,2,
00:80:E1:15:05:AB:CD:7C,TX,1733755885.558,1733755885.890,867900000,18,2,
00:80:E1:15:05:AB:CD:7C,RX,1733755885.558,1733755887.431,867900000,0,2,
00:80:E1:15:05:AB:CD:7C,TX,1733755887.448,1733755887.780,867300000,15,2,
00:80:E1:15:05:AB:CD:7C,RX,1733755887.448,1733755889.158,867300000,0,2,
00:80:E1:15:05:AB:CD:7C,TX,1733755893.049,1733755893.381,867700000,15,2,
00:80:E1:15:05:AB:CD:7C,TX,1733755945.564,1733755945.896,867100000,18,2,
00:80:E1:15:05:AB:CD:7C,RX,1733755945.564,1733755947.273,867100000,0,2,
00:80:E1:15:05:AB:CD:7C,TX,1733755947.281,1733755947.613,867100000,18,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756231.292,1733756237.192,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756237.201,1733756243.275,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756243.283,1733756249.314,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756249.322,1733756255.331,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756255.339,1733756262.358,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756262.365,1733756268.387,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756268.396,1733756274.397,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756274.405,1733756280.424,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756280.431,1733756287.451,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756287.459,1733756293.480,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756293.488,1733756299.505,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756299.512,1733756305.532,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756305.540,1733756312.569,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756312.576,1733756318.592,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756318.599,1733756324.647,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756324.655,1733756330.718,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756330.725,1733756337.762,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756337.770,1733756343.776,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756343.784,1733756349.801,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756349.809,1733756355.827,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756355.835,1733756362.853,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756362.861,1733756368.879,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756368.887,1733756374.901,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756374.909,1733756380.927,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756380.934,1733756387.955,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756387.963,1733756393.975,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756393.983,1733756400.002,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756400.010,1733756406.040,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756406.048,1733756413.134,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756413.141,1733756419.190,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756419.198,1733756425.217,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756425.224,1733756431.235,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756431.243,1733756438.265,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756438.274,1733756444.297,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756444.304,1733756450.305,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756450.313,1733756456.331,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756456.339,1733756463.349,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756463.357,1733756469.375,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756469.383,1733756475.398,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756475.406,1733756481.427,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756481.434,1733756488.462,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756488.470,1733756494.494,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756494.502,1733756500.565,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756500.573,1733756506.632,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756506.639,1733756513.671,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756513.678,1733756519.697,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756519.705,1733756525.724,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756525.732,1733756531.751,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756531.759,1733756538.778,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756538.786,1733756544.804,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756544.812,1733756550.829,869525000,0,2,
00:80:E1:15:05:AB:CD:7C,RX,1733756550.837,1733756556.854,869525000,0,2,
00:80:E1:15:00:0A:D5:68,TX,1733753887.744,1733753887.839,867300000,18,4,
00:80:E1:15:00:0A:D5:68,TX,1733753947.750,1733753947.845,867500000,18,4,
00:80:E1:15:00:0A:D5:68,TX,1733754007.756,1733754007.851,868500000,18,4,
00:80:E1:15:00:0A:D5:68,TX,1733754067.762,1733754067.857,867300000,18,4,
00:80:E1:15:00:0A:D5:68,TX,1733754127.768,1733754127.862,868100000,18,4,
00:80:E1:15:00:0A:D5:68,TX,1733754187.774,1733754187.868,868500000,18,4,
00:80:E1:15:00:0A:D5:68,TX,1733754247.779,1733754247.874,867700000,18,4,
00:80:E1:15:00:0A:D5:68,TX,1733754307.785,1733754307.880,868100000,18,4,
00:80:E1:15:00:0A:D5:68,TX,1733754367.791,1733754367.886,867500000,18,4,
00:80:E1:15:00:0A:D5:68,TX,1733754427.797,1733754427.892,867700000,18,4,
00:80:E1:15:00:0A:D5:68,TX,1733754487.803,1733754487.898,868500000,18,4,
00:80:E1:15:00:0A:D5:68,TX,1733754547.809,1733754547.903,867100000,18,4,
00:80:E1:15:00:0A:D5:68,TX,1733754607.815,1733754607.909,868300000,18,4,
00:80:E1:15:00:0A:D5:68,TX,1733754667.820,1733754667.915,868500000,18,4,
00:80:E1:15:00:0A:D5:68,TX,1733754727.826,1733754727.921,867700000,18,4,
00:80:E1:15:00:0A:D5:68,TX,1733754787.832,1733754787.927,867900000,18,4,
00:80:E1:15:00:0A:D5:68,TX,1733754847.838,1733754847.933,867500000,18,4,
00:80:E1:15:00:0A:D5:68,TX,1733754907.844,1733754907.939,867700000,18,4,
00:80:E1:15:00:0A:D5:68,TX,1733754967.850,1733754967.945,868500000,18,4,
00:80:E1:15:00:0A:D5:68,TX,1733755027.856,1733755027.950,867100000,18,4,
00:80:E1:15:00:0A:D5:68,RX,1733755027.856,1733755029.116,867100000,0,4,
00:80:E1:15:00:0A:D5:68,TX,1733755029.133,1733755029.228,868300000,15,4,
00:80:E1:15:00:0A:D5:68,RX,1733755029.133,1733755030.343,868300000,0,4,
00:80:E1:15:00:0A:D5:68,TX,1733755034.231,1733755034.325,868500000,15,4,
00:80:E1:15:00:0A:D5:68,RX,1733755034.231,1733755035.440,868500000,0,4,
00:80:E1:15:00:0A:D5:68,TX,1733755035.447,1733755035.542,867700000,18,4,
00:80:E1:15:00:0A:D5:68,RX,1733755280.458,1733755336.523,869525000,0,4,
00:80:E1:15:00:0A:D5:68,RX,1733755336.534,1733755344.602,869525000,0,4,
00:80:E1:15:00:0A:D5:68,RX,1733755344.613,1733755351.633,869525000,0,4,
00:80:E1:15:00:0A:D5:68,RX,1733755351.646,1733755359.648,869525000,0,4,
00:80:E1:15:00:0A:D5:68,RX,1733755359.659,1733755366.672,869525000,0,4,
00:80:E1:15:00:0A:D5:68,RX,1733755366.684,1733755374.706,869525000,0,4,
00:80:E1:15:00:0A:D5:68,RX,1733755374.718,1733755381.724,869525000,0,4,
00:80:E1:15:00:0A:D5:68,RX,1733755381.736,1733755388.746,869525000,0,4,
00:80:E1:15:00:0A:D5:68,RX,1733755388.758,1733755396.779,869525000,0,4,
00:80:E1:15:00:0A:D5:68,RX,1733755396.791,1733755403.815,869525000,0,4,
00:80:E1:15:05:AB:CF:19,TX,1733753871.665,1733753871.853,868100000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1733753931.671,1733753931.859,868500000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1733753991.677,1733753991.864,867700000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1733754051.683,1733754051.870,867900000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1733754111.689,1733754111.876,867300000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1733754171.694,1733754171.882,867500000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1733754231.700,1733754231.888,868500000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1733754291.706,1733754291.894,867100000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1733754351.712,1733754351.900,868300000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1733754411.718,1733754411.905,868500000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1733754471.724,1733754471.911,867900000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1733754531.730,1733754531.917,868100000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1733754591.735,1733754591.923,867300000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1733754651.741,1733754651.929,867500000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1733754711.747,1733754711.935,867100000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1733754771.753,1733754771.941,867300000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1733754831.759,1733754831.946,868300000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1733754891.765,1733754891.952,868300000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1733754951.771,1733754951.958,867900000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1733755011.777,1733755011.964,867900000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1733755071.782,1733755071.970,867500000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1733755131.788,1733755131.976,867500000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1733755191.794,1733755191.982,867100000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1733755251.800,1733755251.987,867300000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1733755311.806,1733755311.993,868100000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1733755371.812,1733755371.999,868500000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1733755431.818,1733755432.005,867900000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1733755491.823,1733755492.011,868100000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1733755551.829,1733755552.017,867300000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1733755611.835,1733755612.023,867700000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1733755671.841,1733755672.028,868500000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1733755731.847,1733755732.034,867100000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1733755791.853,1733755792.040,868300000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1733755851.859,1733755852.046,868500000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1733755911.864,1733755912.052,867900000,18,3,
00:80:E1:15:05:AB:CF:19,RX,1733755911.864,1733755913.343,867900000,0,3,
00:80:E1:15:05:AB:CF:19,TX,1733755913.360,1733755913.527,867900000,15,3,
00:80:E1:15:05:AB:CF:19,TX,1733755971.870,1733755972.058,867300000,18,3,
00:80:E1:15:05:AB:CF:19,RX,1733755971.870,1733755973.267,867300000,0,3,
00:80:E1:15:05:AB:CF:19,TX,1733755977.156,1733755977.323,867500000,15,3,
00:80:E1:15:05:AB:CF:19,RX,1733755977.156,1733755978.532,867500000,0,3,
00:80:E1:15:05:AB:CF:19,TX,1733755978.539,1733755978.727,867100000,18,3,
00:80:E1:15:05:AB:CF:19,RX,1733756231.550,1733756280.208,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756280.216,1733756286.290,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756286.298,1733756292.329,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756292.338,1733756298.347,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756298.354,1733756305.374,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756305.382,1733756311.403,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756311.410,1733756317.413,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756317.421,1733756323.439,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756323.446,1733756330.467,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756330.475,1733756336.496,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756336.504,1733756342.521,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756342.528,1733756348.548,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756348.556,1733756355.585,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756355.593,1733756361.608,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756361.615,1733756367.663,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756367.670,1733756373.734,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756373.741,1733756380.778,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756380.786,1733756386.792,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756386.800,1733756392.818,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756392.825,1733756398.843,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756398.851,1733756405.869,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756405.877,1733756411.895,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756411.902,1733756417.917,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756417.924,1733756423.943,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756423.950,1733756430.972,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756430.980,1733756436.991,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756436.999,1733756443.018,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756443.025,1733756449.056,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756449.064,1733756456.151,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756456.158,1733756462.207,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756462.215,1733756468.233,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756468.241,1733756474.252,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756474.260,1733756481.282,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756481.290,1733756487.313,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756487.319,1733756493.321,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756493.329,1733756499.347,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756499.355,1733756506.366,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756506.374,1733756512.392,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756512.400,1733756518.415,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756518.423,1733756524.444,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756524.451,1733756531.479,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756531.486,1733756537.511,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756537.519,1733756543.582,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756543.590,1733756549.649,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756549.656,1733756556.688,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756556.695,1733756562.714,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756562.722,1733756568.742,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756568.750,1733756574.768,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756574.776,1733756581.795,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756581.803,1733756587.821,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756587.829,1733756593.847,869525000,0,2,
00:80:E1:15:05:AB:CF:19,RX,1733756593.855,1733756599.871,869525000,0,2,
