addr,event,start,end,freq,size,DR,sample
00:80:E1:15:05:AB:CF:19,TX,1731773329.021,1731773329.208,868500000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1731773389.027,1731773389.214,867700000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1731773449.033,1731773449.220,868100000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1731773509.039,1731773509.226,867500000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1731773569.044,1731773569.232,867500000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1731773629.050,1731773629.238,868500000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1731773689.056,1731773689.244,867300000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1731773749.062,1731773749.249,868300000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1731773809.068,1731773809.255,868300000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1731773869.074,1731773869.261,867900000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1731773929.080,1731773929.267,867900000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1731773989.085,1731773989.273,867500000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1731774049.091,1731774049.279,867700000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1731774109.097,1731774109.285,868500000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1731774169.103,1731774169.291,867300000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1731774229.109,1731774229.296,868100000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1731774289.115,1731774289.302,868300000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1731774349.121,1731774349.308,867900000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1731774409.126,1731774409.314,867900000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1731774469.132,1731774469.320,867300000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1731774529.138,1731774529.326,867700000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1731774589.144,1731774589.332,868500000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1731774649.150,1731774649.337,867100000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1731774709.156,1731774709.343,868300000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1731774769.162,1731774769.349,868500000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1731774829.167,1731774829.355,867700000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1731774889.173,1731774889.361,868100000,18,3,
00:80:E1:15:05:AB:CF:19,TX,1731774949.179,1731774949.367,867500000,18,3,
00:80:E1:15:05:AB:CF:19,RX,1731774949.179,1731774950.658,867500000,0,3,
00:80:E1:15:05:AB:CF:19,TX,1731774950.674,1731774950.841,867700000,15,3,
00:80:E1:15:05:AB:CF:19,RX,1731774950.674,1731774952.050,867700000,0,3,
00:80:E1:15:05:AB:CF:19,TX,1731774955.940,1731774956.107,868500000,15,3,
