addr,event,start,end,freq,size,DR,sample
00:80:E1:15:05:AB:D0:6C,RX,1731698912.284,1731698919.294,869525000,0,4,1
00:80:E1:15:05:AB:D0:6C,TX,1731926418.549,1731926418.654,867300000,21,4,2
00:80:E1:15:05:AB:D0:6C,TX,1731926448.555,1731926448.649,868300000,18,4,2
00:80:E1:15:05:AB:D0:6C,TX,1731926478.561,1731926478.655,868500000,18,4,2
00:80:E1:15:05:AB:D0:6C,TX,1731926508.566,1731926508.661,867900000,18,4,2
00:80:E1:15:05:AB:D0:6C,TX,1731926538.572,1731926538.667,867900000,18,4,2
00:80:E1:15:05:AB:D0:6C,TX,1731926568.578,1731926568.673,867300000,18,4,2
00:80:E1:15:05:AB:D0:6C,TX,1731926598.584,1731926598.679,867500000,18,4,2
00:80:E1:15:05:AB:D0:6C,TX,1731926628.590,1731926628.685,868500000,18,4,2
00:80:E1:15:05:AB:D0:6C,TX,1731926658.596,1731926658.691,867300000,18,4,2
00:80:E1:15:05:AB:D0:6C,TX,1731926688.602,1731926688.696,868100000,18,4,2
00:80:E1:15:05:AB:D0:6C,TX,1731926718.608,1731926718.702,868500000,18,4,2
00:80:E1:15:05:AB:D0:6C,RX,1731926718.608,1731926719.868,868500000,0,4,2
00:80:E1:15:05:AB:D0:6C,TX,1731926719.885,1731926719.980,867700000,15,4,2
00:80:E1:15:05:AB:D0:6C,RX,1731926719.885,1731926721.095,867700000,0,4,2
00:80:E1:15:05:AB:D0:6C,TX,1731926724.983,1731926725.078,867900000,15,4,2
00:80:E1:15:05:AB:D0:6C,RX,1731926724.983,1731926726.192,867900000,0,4,2
00:80:E1:15:05:AB:D0:6C,TX,1731926726.200,1731926726.295,867300000,18,4,2
00:80:E1:15:05:AB:D0:6C,RX,1731927018.211,1731927027.473,869525000,0,4,2
00:80:E1:15:05:AB:D0:6C,RX,1731927027.484,1731927034.501,869525000,0,4,2
00:80:E1:15:05:AB:D0:6C,RX,1731927034.513,1731927042.530,869525000,0,4,2
00:80:E1:15:05:AB:D0:6C,RX,1731927042.542,1731927049.558,869525000,0,4,2
00:80:E1:15:05:AB:D0:6C,RX,1731927049.569,1731927057.585,869525000,0,4,2
